Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2020-02-29 00:00:00;Beaufort County;17.0;13.0;460.0;473.0;39600.0;3148.0;-1.0;0.0;2.0;2.0;-27.0;17.0;2020;02
2020-02-29 00:00:00;Camden County;3.0;7.0;120.0;127.0;9229.0;826.0;0.0;0.0;6.0;6.0;17.0;0.0;2020;02
2020-02-29 00:00:00;Chatham County;268.0;163.0;2102.0;2265.0;64424.0;4195.0;3.0;0.0;5.0;5.0;103.0;-2.0;2020;02
2020-02-29 00:00:00;Clay County;3.0;13.0;170.0;183.0;10027.0;828.0;0.0;0.0;1.0;1.0;-9.0;-2.0;2020;02
2020-02-29 00:00:00;Cleveland County;21.0;23.0;597.0;620.0;82091.0;5126.0;0.0;0.0;-2.0;-2.0;145.0;-18.0;2020;02
2020-02-29 00:00:00;Franklin County;30.0;41.0;655.0;696.0;52849.0;3276.0;2.0;2.0;0.0;2.0;265.0;13.0;2020;02
2020-02-29 00:00:00;Greene County;1.0;2.0;113.0;115.0;14945.0;1085.0;0.0;0.0;-2.0;-2.0;5.0;-9.0;2020;02
2020-02-29 00:00:00;Hyde County;5.0;;26.0;26.0;3700.0;521.0;0.0;;0.0;0.0;-34.0;-4.0;2020;02
2020-02-29 00:00:00;Jones County;2.0;3.0;57.0;60.0;8492.0;624.0;0.0;0.0;0.0;0.0;4.0;-2.0;2020;02
2020-02-29 00:00:00;Lee County;28.0;29.0;651.0;680.0;47213.0;2759.0;-1.0;-1.0;1.0;0.0;59.0;2.0;2020;02
2020-02-29 00:00:00;Martin County;1.0;6.0;117.0;123.0;19303.0;1181.0;0.0;0.0;-2.0;-2.0;-51.0;-5.0;2020;02
2020-02-29 00:00:00;Moore County;98.0;92.0;1707.0;1799.0;82699.0;11546.0;0.0;6.0;3.0;9.0;44.0;-374.0;2020;02
2020-02-29 00:00:00;Onslow County;53.0;91.0;1564.0;1655.0;127402.0;6849.0;3.0;-2.0;1.0;-1.0;23.0;1.0;2020;02
2020-02-29 00:00:00;Orange County;669.0;423.0;5189.0;5612.0;92226.0;3904.0;1.0;2.0;11.0;13.0;-76.0;-24.0;2020;02
2020-02-29 00:00:00;Rutherford County;19.0;29.0;553.0;582.0;55326.0;3868.0;1.0;1.0;6.0;7.0;35.0;-13.0;2020;02
2020-02-29 00:00:00;Watauga County;43.0;30.0;595.0;625.0;36311.0;2912.0;0.0;2.0;6.0;8.0;-39.0;-26.0;2020;02
2020-02-29 00:00:00;Yancey County;7.0;17.0;228.0;245.0;17853.0;1604.0;0.0;0.0;2.0;2.0;-50.0;0.0;2020;02
2021-09-30 00:00:00;Bladen County;9.0;4.0;177.0;181.0;27466.0;2072.0;0.0;-1.0;0.0;-1.0;78.0;33.0;2021;09
2021-09-30 00:00:00;Chatham County;474.0;206.0;2282.0;2488.0;65613.0;4499.0;9.0;9.0;24.0;33.0;38.0;1.0;2021;09
2021-09-30 00:00:00;Dare County;71.0;55.0;637.0;692.0;35450.0;2701.0;2.0;2.0;2.0;4.0;65.0;29.0;2021;09
2021-09-30 00:00:00;Durham County;1370.0;651.0;8280.0;8931.0;199849.0;6557.0;57.0;11.0;16.0;27.0;-297.0;10.0;2021;09
2021-09-30 00:00:00;Forsyth County;548.0;354.0;5473.0;5827.0;271198.0;14503.0;28.0;19.0;50.0;69.0;-483.0;64.0;2021;09
2021-09-30 00:00:00;Gates County;6.0;4.0;85.0;89.0;9916.0;855.0;0.0;0.0;2.0;2.0;-26.0;1.0;2021;09
2021-09-30 00:00:00;Greene County;5.0;3.0;123.0;126.0;15103.0;1238.0;0.0;-1.0;-1.0;-2.0;-46.0;8.0;2021;09
2021-09-30 00:00:00;Halifax County;23.0;11.0;324.0;335.0;43360.0;2198.0;1.0;1.0;1.0;2.0;-37.0;12.0;2021;09
2021-09-30 00:00:00;Haywood County;77.0;67.0;796.0;863.0;54406.0;4257.0;0.0;4.0;8.0;12.0;-72.0;0.0;2021;09
2021-09-30 00:00:00;Hoke County;37.0;23.0;471.0;494.0;39808.0;2274.0;7.0;2.0;1.0;3.0;10.0;-48.0;2021;09
2021-09-30 00:00:00;Hyde County;3.0;3.0;25.0;28.0;3595.0;506.0;0.0;0.0;0.0;0.0;-13.0;-1.0;2021;09
2021-09-30 00:00:00;Onslow County;128.0;121.0;1924.0;2045.0;129340.0;7543.0;2.0;0.0;43.0;43.0;-66.0;46.0;2021;09
2021-09-30 00:00:00;Sampson County;14.0;15.0;333.0;348.0;54256.0;4880.0;0.0;-1.0;3.0;2.0;77.0;36.0;2021;09
2021-09-30 00:00:00;Surry County;47.0;37.0;629.0;666.0;67436.0;10176.0;1.0;0.0;3.0;3.0;64.0;100.0;2021;09
2021-09-30 00:00:00;Tyrrell County;;2.0;25.0;27.0;2838.0;313.0;;0.0;-1.0;-1.0;20.0;-19.0;2021;09
2021-09-30 00:00:00;Yancey County;13.0;20.0;278.0;298.0;18209.0;1695.0;0.0;1.0;4.0;5.0;-7.0;-5.0;2021;09
2021-05-31 00:00:00;Beaufort County;30.0;15.0;493.0;508.0;40216.0;3358.0;3.0;-1.0;0.0;-1.0;107.0;24.0;2021;05
2021-05-31 00:00:00;Bladen County;7.0;3.0;170.0;173.0;27470.0;1992.0;0.0;0.0;0.0;0.0;109.0;13.0;2021;05
2021-05-31 00:00:00;Catawba County;140.0;115.0;1751.0;1866.0;139106.0;9892.0;2.0;5.0;34.0;39.0;384.0;58.0;2021;05
2021-05-31 00:00:00;Currituck County;33.0;14.0;317.0;331.0;25556.0;2452.0;3.0;0.0;5.0;5.0;145.0;28.0;2021;05
2021-05-31 00:00:00;Edgecombe County;21.0;12.0;246.0;258.0;37509.0;1671.0;1.0;0.0;4.0;4.0;151.0;-9.0;2021;05
2021-05-31 00:00:00;Franklin County;54.0;53.0;744.0;797.0;54906.0;3573.0;-1.0;4.0;22.0;26.0;151.0;40.0;2021;05
2021-05-31 00:00:00;Haywood County;63.0;50.0;761.0;811.0;54468.0;4286.0;2.0;3.0;7.0;10.0;56.0;18.0;2021;05
2021-05-31 00:00:00;Jones County;2.0;5.0;48.0;53.0;8484.0;674.0;0.0;0.0;0.0;0.0;50.0;10.0;2021;05
2021-05-31 00:00:00;Madison County;32.0;16.0;326.0;342.0;20952.0;2030.0;2.0;-1.0;6.0;5.0;91.0;24.0;2021;05
2021-05-31 00:00:00;Moore County;184.0;110.0;1885.0;1995.0;84831.0;12264.0;8.0;2.0;20.0;22.0;474.0;73.0;2021;05
2021-05-31 00:00:00;Northampton County;3.0;3.0;105.0;108.0;16956.0;1393.0;0.0;0.0;4.0;4.0;47.0;9.0;2021;05
2021-05-31 00:00:00;Orange County;928.0;451.0;5492.0;5943.0;91232.0;4063.0;20.0;4.0;61.0;65.0;351.0;48.0;2021;05
2021-05-31 00:00:00;Polk County;21.0;20.0;395.0;415.0;18384.0;1787.0;2.0;1.0;4.0;5.0;87.0;17.0;2021;05
2021-05-31 00:00:00;Union County;641.0;233.0;2895.0;3128.0;182694.0;12982.0;20.0;7.0;47.0;54.0;839.0;60.0;2021;05
2021-05-31 00:00:00;Yancey County;11.0;18.0;260.0;278.0;18201.0;1676.0;0.0;0.0;5.0;5.0;-21.0;21.0;2021;05
2022-05-31 00:00:00;Ashe County;23.0;16.0;308.0;324.0;25887.0;2664.0;0.0;1.0;7.0;8.0;30.0;26.0;2022;05
2022-05-31 00:00:00;Franklin County;100.0;60.0;885.0;945.0;56415.0;3768.0;0.0;2.0;14.0;16.0;-158.0;-2.0;2022;05
2022-05-31 00:00:00;Graham County;4.0;5.0;64.0;69.0;6865.0;803.0;0.0;0.0;1.0;1.0;-45.0;-3.0;2022;05
2022-05-31 00:00:00;Granville County;80.0;45.0;680.0;725.0;50232.0;2886.0;4.0;2.0;10.0;12.0;-181.0;-8.0;2022;05
2022-05-31 00:00:00;Greene County;5.0;3.0;130.0;133.0;14853.0;1290.0;0.0;0.0;2.0;2.0;-96.0;26.0;2022;05
2022-05-31 00:00:00;Guilford County;1240.0;548.0;8532.0;9080.0;360218.0;20524.0;46.0;5.0;76.0;81.0;-1335.0;-44.0;2022;05
2022-05-31 00:00:00;Harnett County;201.0;131.0;1439.0;1570.0;97642.0;6269.0;7.0;-3.0;6.0;3.0;-2.0;4.0;2022;05
2022-05-31 00:00:00;Johnston County;381.0;212.0;2702.0;2914.0;166800.0;10735.0;6.0;16.0;45.0;61.0;114.0;50.0;2022;05
2022-05-31 00:00:00;Jones County;4.0;5.0;59.0;64.0;8439.0;724.0;2.0;1.0;0.0;1.0;-65.0;-7.0;2022;05
2022-05-31 00:00:00;Lee County;82.0;58.0;846.0;904.0;47640.0;2986.0;1.0;-1.0;21.0;20.0;-55.0;-11.0;2022;05
2022-05-31 00:00:00;Lenoir County;37.0;22.0;426.0;448.0;42693.0;3270.0;1.0;-2.0;-4.0;-6.0;-168.0;6.0;2022;05
2022-05-31 00:00:00;Rutherford County;52.0;39.0;692.0;731.0;56136.0;4187.0;1.0;0.0;11.0;11.0;-230.0;-24.0;2022;05
2022-05-31 00:00:00;Sampson County;20.0;14.0;336.0;350.0;53949.0;4986.0;1.0;0.0;1.0;1.0;-245.0;17.0;2022;05
2022-05-31 00:00:00;Wilson County;58.0;35.0;626.0;661.0;62074.0;4283.0;0.0;1.0;12.0;13.0;-222.0;12.0;2022;05
2022-04-30 00:00:00;Alleghany County;13.0;8.0;112.0;120.0;11128.0;1300.0;1.0;0.0;-3.0;-3.0;-71.0;-12.0;2022;04
2022-04-30 00:00:00;Edgecombe County;25.0;19.0;277.0;296.0;36888.0;1742.0;-1.0;0.0;1.0;1.0;-600.0;9.0;2022;04
2022-04-30 00:00:00;Gaston County;315.0;157.0;2140.0;2297.0;163446.0;9270.0;17.0;-1.0;28.0;27.0;-852.0;-34.0;2022;04
2022-04-30 00:00:00;Greene County;5.0;3.0;128.0;131.0;14949.0;1264.0;0.0;0.0;-4.0;-4.0;-163.0;1.0;2022;04
2022-04-30 00:00:00;Iredell County;517.0;228.0;2513.0;2741.0;153703.0;10958.0;15.0;5.0;27.0;32.0;-549.0;-37.0;2022;04
2022-04-30 00:00:00;Mecklenburg County;4932.0;1809.0;16948.0;18757.0;724373.0;36298.0;208.0;32.0;26.0;58.0;-2880.0;59.0;2022;04
2022-04-30 00:00:00;Mitchell County;16.0;9.0;155.0;164.0;14823.0;1181.0;-2.0;-1.0;1.0;0.0;-69.0;0.0;2022;04
2022-04-30 00:00:00;New Hanover County;730.0;329.0;3944.0;4273.0;160372.0;7590.0;30.0;14.0;28.0;42.0;-147.0;-39.0;2022;04
2022-04-30 00:00:00;Person County;35.0;16.0;442.0;458.0;37630.0;2545.0;3.0;0.0;11.0;11.0;-199.0;17.0;2022;04
2022-04-30 00:00:00;Pitt County;221.0;136.0;1888.0;2024.0;115329.0;5681.0;5.0;2.0;6.0;8.0;-860.0;0.0;2022;04
2022-04-30 00:00:00;Sampson County;19.0;14.0;335.0;349.0;54194.0;4969.0;-1.0;-1.0;1.0;0.0;-378.0;1.0;2022;04
2022-04-30 00:00:00;Stanly County;46.0;44.0;436.0;480.0;54888.0;4907.0;-1.0;-1.0;0.0;-1.0;-214.0;2.0;2022;04
2022-04-30 00:00:00;Wilson County;58.0;34.0;614.0;648.0;62296.0;4271.0;0.0;4.0;3.0;7.0;-402.0;-34.0;2022;04
2022-06-30 00:00:00;Alleghany County;13.0;8.0;116.0;124.0;11159.0;1302.0;0.0;0.0;0.0;0.0;23.0;4.0;2022;06
2022-06-30 00:00:00;Avery County;19.0;7.0;176.0;183.0;16058.0;1726.0;0.0;1.0;-1.0;0.0;79.0;18.0;2022;06
2022-06-30 00:00:00;Caswell County;8.0;10.0;208.0;218.0;21195.0;1479.0;1.0;1.0;-2.0;-1.0;20.0;-5.0;2022;06
2022-06-30 00:00:00;Davie County;84.0;46.0;652.0;698.0;39835.0;3355.0;4.0;-1.0;13.0;12.0;63.0;-33.0;2022;06
2022-06-30 00:00:00;Hoke County;53.0;44.0;547.0;591.0;39989.0;2350.0;0.0;3.0;8.0;11.0;-7.0;17.0;2022;06
2022-06-30 00:00:00;Jones County;4.0;5.0;68.0;73.0;8440.0;726.0;0.0;0.0;9.0;9.0;1.0;2.0;2022;06
2022-06-30 00:00:00;Madison County;39.0;24.0;380.0;404.0;20908.0;2061.0;0.0;2.0;2.0;4.0;12.0;10.0;2022;06
2022-06-30 00:00:00;McDowell County;61.0;40.0;441.0;481.0;40128.0;2773.0;0.0;1.0;-1.0;0.0;105.0;6.0;2022;06
2022-06-30 00:00:00;New Hanover County;759.0;350.0;4065.0;4415.0;160650.0;7665.0;20.0;4.0;78.0;82.0;102.0;-10.0;2022;06
2022-06-30 00:00:00;Polk County;49.0;28.0;457.0;485.0;18476.0;1833.0;4.0;0.0;6.0;6.0;13.0;0.0;2022;06
2022-06-30 00:00:00;Richmond County;27.0;13.0;286.0;299.0;34573.0;1953.0;2.0;1.0;-7.0;-6.0;-103.0;2.0;2022;06
2022-11-30 00:00:00;Buncombe County;1626.0;893.0;7852.0;8745.0;195588.0;13051.0;46.0;20.0;8.0;28.0;-964.0;1.0;2022;11
2022-11-30 00:00:00;Cleveland County;94.0;43.0;780.0;823.0;81726.0;5536.0;4.0;5.0;2.0;7.0;-311.0;-12.0;2022;11
2022-11-30 00:00:00;Hyde County;2.0;2.0;32.0;34.0;3605.0;528.0;0.0;0.0;1.0;1.0;-12.0;-6.0;2022;11
2022-11-30 00:00:00;Lenoir County;40.0;23.0;436.0;459.0;42225.0;3280.0;-3.0;1.0;3.0;4.0;-184.0;-28.0;2022;11
2022-11-30 00:00:00;Moore County;412.0;183.0;2287.0;2470.0;86375.0;12949.0;-2.0;7.0;3.0;10.0;-172.0;183.0;2022;11
2022-11-30 00:00:00;Pamlico County;23.0;21.0;173.0;194.0;11191.0;997.0;1.0;0.0;3.0;3.0;-23.0;-12.0;2022;11
2022-11-30 00:00:00;Rockingham County;72.0;54.0;826.0;880.0;78558.0;5096.0;0.0;1.0;15.0;16.0;-94.0;-23.0;2022;11
2022-11-30 00:00:00;Rutherford County;70.0;48.0;723.0;771.0;56056.0;4210.0;1.0;2.0;12.0;14.0;-195.0;-17.0;2022;11
2022-11-30 00:00:00;Stanly County;68.0;41.0;482.0;523.0;54433.0;4902.0;3.0;0.0;0.0;0.0;-218.0;-16.0;2022;11
2022-11-30 00:00:00;Tyrrell County;1.0;2.0;26.0;28.0;2774.0;327.0;0.0;0.0;0.0;0.0;-21.0;-6.0;2022;11
2022-12-31 00:00:00;Chatham County;782.0;294.0;2585.0;2879.0;66110.0;4575.0;31.0;7.0;2.0;9.0;71.0;8.0;2022;12
2022-12-31 00:00:00;Chowan County;17.0;10.0;158.0;168.0;11819.0;1057.0;0.0;0.0;-4.0;-4.0;23.0;6.0;2022;12
2022-12-31 00:00:00;Guilford County;1621.0;628.0;8896.0;9524.0;352811.0;20232.0;86.0;13.0;12.0;25.0;-741.0;22.0;2022;12
2022-12-31 00:00:00;Johnston County;518.0;233.0;2844.0;3077.0;168032.0;10883.0;20.0;-1.0;12.0;11.0;121.0;-18.0;2022;12
2022-12-31 00:00:00;Macon County;93.0;54.0;464.0;518.0;32529.0;3001.0;5.0;3.0;-2.0;1.0;-14.0;-9.0;2022;12
2022-12-31 00:00:00;Pasquotank County;42.0;37.0;431.0;468.0;30038.0;2031.0;3.0;2.0;-3.0;-1.0;-70.0;-3.0;2022;12
2022-12-31 00:00:00;Richmond County;30.0;12.0;299.0;311.0;34238.0;1970.0;-2.0;1.0;4.0;5.0;-92.0;6.0;2022;12
2022-12-31 00:00:00;Rockingham County;74.0;53.0;837.0;890.0;78643.0;5120.0;2.0;-1.0;11.0;10.0;85.0;24.0;2022;12
2022-12-31 00:00:00;Union County;1367.0;410.0;3677.0;4087.0;184036.0;13450.0;46.0;14.0;29.0;43.0;95.0;6.0;2022;12
2022-04-30 00:00:00;Ashe County;23.0;15.0;301.0;316.0;25857.0;2638.0;4.0;0.0;-4.0;-4.0;-84.0;-9.0;2022;04
2022-04-30 00:00:00;Camden County;9.0;10.0;173.0;183.0;9690.0;938.0;0.0;-1.0;1.0;0.0;-46.0;-9.0;2022;04
2022-04-30 00:00:00;Clay County;13.0;17.0;192.0;209.0;10627.0;931.0;0.0;-1.0;0.0;-1.0;11.0;4.0;2022;04
2022-04-30 00:00:00;Durham County;1665.0;777.0;8799.0;9576.0;199047.0;6775.0;28.0;26.0;83.0;109.0;-843.0;26.0;2022;04
2022-04-30 00:00:00;Henderson County;254.0;184.0;2417.0;2601.0;96871.0;6425.0;7.0;10.0;9.0;19.0;-172.0;-103.0;2022;04
2022-04-30 00:00:00;Jackson County;51.0;57.0;537.0;594.0;30221.0;2719.0;0.0;4.0;2.0;6.0;-152.0;7.0;2022;04
2022-04-30 00:00:00;Jones County;2.0;4.0;59.0;63.0;8504.0;731.0;-1.0;0.0;2.0;2.0;-33.0;-3.0;2022;04
2022-04-30 00:00:00;Moore County;326.0;142.0;2177.0;2319.0;86212.0;12791.0;17.0;3.0;13.0;16.0;-138.0;-28.0;2022;04
2022-04-30 00:00:00;Onslow County;179.0;150.0;2164.0;2314.0;129436.0;7634.0;8.0;7.0;31.0;38.0;-618.0;-33.0;2022;04
2022-04-30 00:00:00;Swain County;13.0;11.0;182.0;193.0;13699.0;1449.0;0.0;0.0;-1.0;-1.0;-94.0;-14.0;2022;04
2022-05-31 00:00:00;Camden County;12.0;11.0;177.0;188.0;9664.0;955.0;3.0;1.0;4.0;5.0;-26.0;17.0;2022;05
2022-05-31 00:00:00;Chatham County;601.0;248.0;2483.0;2731.0;66308.0;4585.0;9.0;5.0;34.0;39.0;22.0;22.0;2022;05
2022-05-31 00:00:00;Gates County;5.0;4.0;84.0;88.0;9807.0;884.0;0.0;-1.0;-1.0;-2.0;-48.0;18.0;2022;05
2022-05-31 00:00:00;Martin County;2.0;6.0;147.0;153.0;19069.0;1167.0;0.0;1.0;-3.0;-2.0;-101.0;-7.0;2022;05
2022-05-31 00:00:00;Pamlico County;19.0;18.0;168.0;186.0;11102.0;989.0;-1.0;1.0;9.0;10.0;-39.0;-6.0;2022;05
2022-05-31 00:00:00;Pender County;94.0;59.0;930.0;989.0;52845.0;4043.0;3.0;-1.0;9.0;8.0;113.0;7.0;2022;05
2022-05-31 00:00:00;Pitt County;226.0;137.0;1918.0;2055.0;114870.0;5684.0;5.0;1.0;30.0;31.0;-459.0;3.0;2022;05
2022-05-31 00:00:00;Union County;1041.0;336.0;3457.0;3793.0;184154.0;13483.0;19.0;10.0;37.0;47.0;77.0;13.0;2022;05
2022-05-31 00:00:00;Wake County;7820.0;2762.0;27971.0;30733.0;784391.0;36674.0;132.0;54.0;321.0;375.0;221.0;131.0;2022;05
2022-06-30 00:00:00;Guilford County;1309.0;571.0;8605.0;9176.0;359018.0;20471.0;69.0;23.0;73.0;96.0;-1200.0;-53.0;2022;06
2022-06-30 00:00:00;Martin County;3.0;6.0;150.0;156.0;19071.0;1158.0;1.0;0.0;3.0;3.0;2.0;-9.0;2022;06
2022-06-30 00:00:00;Person County;38.0;19.0;451.0;470.0;37552.0;2586.0;2.0;1.0;1.0;2.0;-11.0;23.0;2022;06
2022-06-30 00:00:00;Pitt County;238.0;139.0;1939.0;2078.0;114692.0;5679.0;12.0;2.0;21.0;23.0;-178.0;-5.0;2022;06
2022-06-30 00:00:00;Tyrrell County;1.0;3.0;24.0;27.0;2807.0;323.0;0.0;0.0;-1.0;-1.0;11.0;0.0;2022;06
2022-06-30 00:00:00;Watauga County;138.0;70.0;836.0;906.0;35698.0;2981.0;3.0;2.0;26.0;28.0;77.0;13.0;2022;06
2022-07-31 00:00:00;Yadkin County;30.0;23.0;347.0;370.0;36475.0;3434.0;1.0;0.0;2.0;2.0;-41.0;1.0;2022;07
2022-07-31 00:00:00;Wilson County;64.0;36.0;645.0;681.0;61751.0;4295.0;7.0;-1.0;6.0;5.0;-144.0;9.0;2022;07
2022-07-31 00:00:00;Wilkes County;41.0;27.0;776.0;803.0;62846.0;4947.0;0.0;2.0;19.0;21.0;-33.0;-15.0;2022;07
2022-07-31 00:00:00;Tyrrell County;1.0;3.0;24.0;27.0;2801.0;332.0;0.0;0.0;0.0;0.0;-6.0;9.0;2022;07
2022-07-31 00:00:00;Sampson County;19.0;18.0;341.0;359.0;53896.0;5028.0;-2.0;0.0;-2.0;-2.0;-71.0;-15.0;2022;07
2022-07-31 00:00:00;Randolph County;111.0;86.0;1507.0;1593.0;122136.0;9560.0;6.0;-1.0;17.0;16.0;-245.0;17.0;2022;07
2022-07-31 00:00:00;Moore County;380.0;174.0;2250.0;2424.0;86276.0;12623.0;26.0;11.0;19.0;30.0;5.0;28.0;2022;07
2022-07-31 00:00:00;Lincoln County;204.0;110.0;1070.0;1180.0;75687.0;6031.0;14.0;9.0;15.0;24.0;-48.0;17.0;2022;07
2022-07-31 00:00:00;Jones County;5.0;5.0;71.0;76.0;8425.0;766.0;1.0;0.0;3.0;3.0;-21.0;40.0;2022;07
2022-07-31 00:00:00;Hertford County;10.0;3.0;113.0;116.0;16911.0;1407.0;2.0;-1.0;-3.0;-4.0;-68.0;-3.0;2022;07
2022-07-31 00:00:00;Durham County;1839.0;842.0;8992.0;9834.0;197874.0;6789.0;76.0;13.0;-4.0;9.0;-780.0;-11.0;2022;07
2022-07-31 00:00:00;Cleveland County;80.0;40.0;773.0;813.0;82295.0;5526.0;10.0;2.0;-3.0;-1.0;-390.0;11.0;2022;07
2022-07-31 00:00:00;Cherokee County;25.0;31.0;294.0;325.0;25911.0;2075.0;-1.0;3.0;5.0;8.0;-11.0;8.0;2022;07
2022-07-31 00:00:00;Buncombe County;1391.0;831.0;7633.0;8464.0;197075.0;13040.0;56.0;7.0;75.0;82.0;-767.0;-58.0;2022;07
2022-07-31 00:00:00;Bladen County;22.0;7.0;191.0;198.0;27314.0;2137.0;-1.0;1.0;-2.0;-1.0;-43.0;4.0;2022;07
2022-07-31 00:00:00;Beaufort County;55.0;24.0;556.0;580.0;40078.0;3486.0;2.0;1.0;4.0;5.0;-72.0;28.0;2022;07
2022-07-31 00:00:00;Alexander County;27.0;29.0;350.0;379.0;34575.0;2852.0;4.0;3.0;-8.0;-5.0;28.0;-6.0;2022;07
2020-09-01 00:00:00;Alleghany County;4.0;5.0;92.0;97.0;10573.0;1305.0;0.0;0.0;2.0;2.0;-25.0;0.0;2020;09
2020-09-01 00:00:00;Ashe County;11.0;14.0;224.0;238.0;24921.0;2470.0;0.0;1.0;7.0;8.0;13.0;18.0;2020;09
2020-09-01 00:00:00;Avery County;9.0;3.0;120.0;123.0;15601.0;1596.0;1.0;0.0;0.0;0.0;87.0;-2.0;2020;09
2020-09-01 00:00:00;Burke County;38.0;41.0;715.0;756.0;73254.0;4422.0;2.0;2.0;6.0;8.0;17.0;14.0;2020;09
2020-09-01 00:00:00;Caldwell County;36.0;37.0;591.0;628.0;70853.0;4906.0;1.0;1.0;-8.0;-7.0;-32.0;34.0;2020;09
2020-09-01 00:00:00;Chatham County;322.0;166.0;2070.0;2236.0;63583.0;4244.0;16.0;0.0;-4.0;-4.0;344.0;43.0;2020;09
2020-09-01 00:00:00;Clay County;2.0;15.0;182.0;197.0;10009.0;826.0;0.0;2.0;2.0;4.0;30.0;-8.0;2020;09
2020-09-01 00:00:00;Columbus County;3.0;6.0;265.0;271.0;42358.0;2984.0;0.0;0.0;0.0;0.0;-8.0;24.0;2020;09
2020-09-01 00:00:00;Currituck County;19.0;11.0;295.0;306.0;24259.0;2271.0;2.0;1.0;-6.0;-5.0;134.0;22.0;2020;09
2020-09-01 00:00:00;Duplin County;9.0;13.0;252.0;265.0;44482.0;3855.0;0.0;1.0;6.0;7.0;61.0;25.0;2020;09
2020-09-01 00:00:00;Edgecombe County;14.0;11.0;213.0;224.0;36151.0;1646.0;0.0;2.0;1.0;3.0;27.0;47.0;2020;09
2020-09-01 00:00:00;Gates County;4.0;5.0;70.0;75.0;9850.0;803.0;0.0;0.0;-2.0;-2.0;15.0;-8.0;2020;09
2020-09-01 00:00:00;Graham County;;3.0;48.0;51.0;6914.0;882.0;;0.0;0.0;0.0;13.0;-1.0;2020;09
2020-09-01 00:00:00;Granville County;37.0;38.0;545.0;583.0;48212.0;2587.0;3.0;3.0;5.0;8.0;159.0;16.0;2020;09
2020-09-01 00:00:00;Madison County;22.0;18.0;275.0;293.0;20085.0;1929.0;1.0;0.0;0.0;0.0;-57.0;6.0;2020;09
2020-09-01 00:00:00;Martin County;1.0;5.0;116.0;121.0;18879.0;1150.0;0.0;0.0;-2.0;-2.0;-73.0;19.0;2020;09
2020-09-01 00:00:00;Montgomery County;14.0;10.0;194.0;204.0;22602.0;1623.0;2.0;0.0;2.0;2.0;-45.0;29.0;2020;09
2020-09-01 00:00:00;New Hanover County;339.0;187.0;3178.0;3365.0;152667.0;7107.0;19.0;3.0;32.0;35.0;344.0;56.0;2020;09
2020-09-01 00:00:00;Orange County;733.0;418.0;5112.0;5530.0;88887.0;3844.0;21.0;2.0;50.0;52.0;244.0;20.0;2020;09
2020-09-01 00:00:00;Surry County;28.0;28.0;559.0;587.0;65507.0;9940.0;-1.0;0.0;6.0;6.0;22.0;30.0;2020;09
2020-09-01 00:00:00;Warren County;11.0;12.0;115.0;127.0;16468.0;946.0;0.0;-1.0;-2.0;-3.0;36.0;30.0;2020;09
2020-09-01 00:00:00;Wayne County;34.0;37.0;793.0;830.0;89384.0;4931.0;3.0;1.0;1.0;2.0;250.0;51.0;2020;09
2019-10-01 00:00:00;Alexander County;8.0;22.0;300.0;322.0;34109.0;2703.0;2.0;-1.0;-3.0;-4.0;75.0;44.0;2019;10
2019-10-01 00:00:00;Ashe County;9.0;14.0;207.0;221.0;25507.0;2474.0;0.0;0.0;4.0;4.0;31.0;24.0;2019;10
2019-10-01 00:00:00;Cabarrus County;222.0;141.0;2311.0;2452.0;159599.0;8934.0;16.0;6.0;25.0;31.0;671.0;32.0;2019;10
2019-10-01 00:00:00;Clay County;3.0;11.0;170.0;181.0;9927.0;815.0;0.0;0.0;0.0;0.0;33.0;-3.0;2019;10
2019-10-01 00:00:00;Columbus County;;6.0;257.0;263.0;43299.0;3006.0;;0.0;4.0;4.0;267.0;13.0;2019;10
2019-10-01 00:00:00;Davidson County;37.0;80.0;1231.0;1311.0;139543.0;19021.0;1.0;2.0;3.0;5.0;607.0;40.0;2019;10
2019-10-01 00:00:00;Edgecombe County;7.0;7.0;217.0;224.0;36089.0;1650.0;0.0;0.0;5.0;5.0;171.0;-9.0;2019;10
2019-10-01 00:00:00;Forsyth County;235.0;228.0;4808.0;5036.0;270366.0;13736.0;8.0;3.0;49.0;52.0;574.0;126.0;2019;10
2019-10-01 00:00:00;Gaston County;114.0;97.0;1687.0;1784.0;160397.0;8160.0;2.0;-1.0;-15.0;-16.0;370.0;125.0;2019;10
2019-10-01 00:00:00;Gates County;4.0;4.0;66.0;70.0;10044.0;808.0;0.0;0.0;0.0;0.0;47.0;11.0;2019;10
2019-10-01 00:00:00;Guilford County;470.0;339.0;6997.0;7336.0;359517.0;20615.0;25.0;3.0;51.0;54.0;1123.0;244.0;2019;10
2019-10-01 00:00:00;Jackson County;14.0;29.0;416.0;445.0;29773.0;2523.0;0.0;-1.0;4.0;3.0;14.0;-9.0;2019;10
2019-10-01 00:00:00;Lee County;30.0;27.0;630.0;657.0;46868.0;2756.0;1.0;0.0;2.0;2.0;143.0;38.0;2019;10
2019-10-01 00:00:00;Mitchell County;6.0;5.0;134.0;139.0;14587.0;1145.0;0.0;0.0;6.0;6.0;8.0;3.0;2019;10
